Model Outputs
100
,,Sub1:LHeadAngles,,,Sub1:LNeckAngles,,,Sub1:LThoraxAngles,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,deg,deg,deg,deg,deg,deg,deg,deg,deg
1,0,2.92992,1.90347,3.90955,-2.37855,-0.792894,-2.82075,-0.502428,1.27284,1.00505
2,0,2.91154,1.88191,3.88194,-2.40954,-0.735791,-2.75766,-0.457233,1.30916,1.04045
3,0,2.90311,1.86519,3.8563,-2.40369,-0.717197,-2.72665,-0.45614,1.30953,1.04681
4,0,2.89635,1.84639,3.83673,-2.4054,-0.698994,-2.70449,-0.449072,1.30819,1.05019
5,0,2.87572,1.82443,3.80617,-2.38252,-0.677397,-2.67419,-0.452998,1.305,1.05173
6,0,2.86597,1.81181,3.78335,-2.37643,-0.659182,-2.64987,-0.450716,1.30921,1.05402
7,0,2.84205,1.79028,3.75862,-2.35313,-0.635365,-2.62304,-0.45182,1.30893,1.05789
8,0,2.83189,1.77087,3.72679,-2.3429,-0.607749,-2.59345,-0.453916,1.31512,1.05687
9,0,2.81072,1.75708,3.70992,-2.32148,-0.592065,-2.5793,-0.455278,1.31494,1.05548
10,0,2.80007,1.74672,3.68379,-2.31591,-0.577642,-2.55013,-0.451295,1.31756,1.05917
11,0,2.78945,1.73607,3.66747,-2.27739,-0.600498,-2.56591,-0.477832,1.28102,1.02877
12,0,2.78456,1.73019,3.65469,-2.31179,-0.571435,-2.5207,-0.440523,1.30579,1.06036
13,0,2.77299,1.71905,3.63642,-2.3128,-0.560725,-2.50342,-0.428765,1.30466,1.05983
14,0,2.77546,1.71542,3.62246,-2.32989,-0.553775,-2.48249,-0.414705,1.30846,1.06641
15,0,2.77218,1.71122,3.6036,-2.3387,-0.548137,-2.45644,-0.403116,1.30965,1.07352
16,0,2.76538,1.71222,3.59242,-2.33629,-0.552596,-2.44247,-0.398525,1.30559,1.07635
17,0,2.74726,1.71216,3.57747,-2.30662,-0.576589,-2.44541,-0.40867,1.27915,1.05941
18,0,2.72164,1.70528,3.56538,-2.28634,-0.568287,-2.43116,-0.403892,1.27884,1.06252
19,0,2.69765,1.70812,3.55355,-2.26593,-0.576542,-2.41552,-0.399857,1.27172,1.06687
20,0,2.67163,1.71826,3.54838,-2.25031,-0.586888,-2.40789,-0.388841,1.27037,1.06942
21,0,2.64443,1.72793,3.54291,-2.22582,-0.592879,-2.40006,-0.385767,1.27235,1.07219
22,0,2.60606,1.73557,3.53313,-2.18718,-0.597639,-2.39018,-0.385751,1.27252,1.07325
23,0,2.57111,1.74509,3.53691,-2.15684,-0.602488,-2.39185,-0.380771,1.2755,1.07598
24,0,2.53662,1.75076,3.52792,-2.11883,-0.60719,-2.38672,-0.384012,1.27384,1.07316
25,0,2.50559,1.76303,3.52683,-2.08747,-0.615098,-2.38027,-0.383803,1.27627,1.07908
26,0,2.47325,1.76703,3.52195,-2.05653,-0.61573,-2.37119,-0.382356,1.27759,1.08415
27,0,2.44263,1.77096,3.51566,-2.02655,-0.620389,-2.36219,-0.381436,1.27483,1.08771
28,0,2.41248,1.76575,3.51125,-2.01727,-0.598568,-2.3249,-0.361907,1.2907,1.12111
29,0,2.3844,1.76994,3.50549,-1.9801,-0.598512,-2.32206,-0.37098,1.29251,1.11928
30,0,2.35446,1.77566,3.49395,-1.9463,-0.602205,-2.31258,-0.37467,1.29211,1.11814
31,0,2.32611,1.78104,3.48769,-1.91148,-0.598565,-2.30061,-0.381344,1.29881,1.12483
32,0,2.29754,1.77106,3.47859,-1.87416,-0.577698,-2.28818,-0.39136,1.30714,1.12976
33,0,2.26341,1.76664,3.46464,-1.83069,-0.567519,-2.28469,-0.401357,1.30984,1.12089
34,0,2.2351,1.76614,3.45544,-1.7741,-0.580112,-2.30193,-0.428879,1.29312,1.0963
35,0,2.20747,1.76117,3.44225,-1.76226,-0.548289,-2.2676,-0.415066,1.3188,1.11805
36,0,2.17879,1.76028,3.42669,-1.72665,-0.543762,-2.25364,-0.422323,1.31986,1.11764
37,0,2.15188,1.7574,3.40994,-1.69226,-0.532246,-2.24475,-0.430558,1.32594,1.11101
38,0,2.12663,1.7552,3.39834,-1.66649,-0.52658,-2.23887,-0.431461,1.32755,1.1062
39,0,2.09707,1.758,3.38625,-1.62864,-0.527634,-2.23333,-0.439714,1.32674,1.10081
40,0,2.06504,1.75653,3.37886,-1.58636,-0.522979,-2.23115,-0.450243,1.32725,1.09701
41,0,2.034,1.75151,3.36823,-1.55135,-0.508535,-2.23465,-0.45507,1.33432,1.08417
42,0,1.99909,1.75083,3.36318,-1.50868,-0.504507,-2.23683,-0.463047,1.33506,1.07835
43,0,1.96847,1.75366,3.35595,-1.47118,-0.503518,-2.23431,-0.469979,1.33652,1.07477
44,0,1.93172,1.75013,3.35514,-1.42877,-0.489207,-2.23445,-0.476413,1.34481,1.07529
45,0,1.90285,1.74966,3.34618,-1.39753,-0.481063,-2.22523,-0.479269,1.35044,1.07658
46,0,1.8735,1.74817,3.33927,-1.36223,-0.472137,-2.22077,-0.485735,1.35567,1.07529
47,0,1.84264,1.75079,3.3281,-1.32282,-0.474982,-2.2183,-0.494143,1.35291,1.0678
48,0,1.82242,1.74571,3.32007,-1.30099,-0.467116,-2.20581,-0.496218,1.35425,1.07308
49,0,1.79381,1.75008,3.3099,-1.26826,-0.468871,-2.19947,-0.500269,1.35476,1.07019
50,0,1.77292,1.75348,3.30426,-1.24352,-0.467753,-2.19494,-0.504182,1.35774,1.0698
51,0,1.74421,1.75488,3.29514,-1.21678,-0.464043,-2.19293,-0.502458,1.36113,1.06352
52,0,1.71632,1.75423,3.28929,-1.18891,-0.457954,-2.18217,-0.502778,1.36485,1.06934
53,0,1.69053,1.75697,3.28622,-1.16865,-0.46056,-2.18026,-0.497104,1.36378,1.06876
54,0,1.65773,1.76404,3.28295,-1.14443,-0.464592,-2.17471,-0.488271,1.36538,1.07166
55,0,1.62989,1.76528,3.28052,-1.11892,-0.473876,-2.16979,-0.4854,1.35586,1.07494
56,0,1.60305,1.77036,3.28474,-1.09702,-0.479567,-2.17051,-0.480077,1.35409,1.07902
57,0,1.56675,1.77537,3.29855,-1.06684,-0.487137,-2.18398,-0.473384,1.35009,1.08021
58,0,1.53947,1.78022,3.31309,-1.01421,-0.522846,-2.23442,-0.496504,1.31656,1.04587
59,0,1.5108,1.77707,3.32263,-0.996084,-0.51929,-2.23695,-0.486056,1.3161,1.0535
60,0,1.47998,1.77151,3.34014,-0.972218,-0.517802,-2.25303,-0.479022,1.31095,1.05579
61,0,1.44959,1.7582,3.35081,-0.945265,-0.502821,-2.2642,-0.476334,1.31123,1.05639
62,0,1.4275,1.74867,3.36778,-0.931072,-0.497359,-2.2782,-0.4686,1.30662,1.05998
63,0,1.40061,1.7427,3.37794,-0.907379,-0.49511,-2.28451,-0.465424,1.30168,1.06467
64,0,1.36798,1.73406,3.38619,-0.898703,-0.472963,-2.26504,-0.442693,1.31478,1.09283
65,0,1.33718,1.72053,3.38973,-0.854073,-0.483065,-2.28547,-0.455845,1.28861,1.07751
66,0,1.3158,1.71684,3.38641,-0.859304,-0.457825,-2.25766,-0.430742,1.31036,1.10195
67,0,1.28206,1.71077,3.39304,-0.835284,-0.456277,-2.26018,-0.421033,1.30453,1.10687
68,0,1.25414,1.70228,3.39031,-0.813138,-0.458589,-2.25728,-0.415113,1.29239,1.10785
69,0,1.21884,1.69121,3.39568,-0.782237,-0.444575,-2.2681,-0.411457,1.29358,1.10351
70,0,1.18808,1.68623,3.39929,-0.759577,-0.445065,-2.26459,-0.403269,1.28683,1.11138
71,0,1.15746,1.68658,3.40259,-0.739341,-0.451528,-2.2722,-0.392454,1.27957,1.10767
72,0,1.11869,1.68153,3.40246,-0.705159,-0.447363,-2.26571,-0.388058,1.27667,1.11514
73,0,1.08205,1.66674,3.39335,-0.666717,-0.433115,-2.26367,-0.390711,1.27373,1.10942
74,0,1.05095,1.66456,3.39135,-0.621431,-0.45415,-2.29115,-0.403609,1.24786,1.08128
75,0,1.01802,1.65596,3.38656,-0.610979,-0.420293,-2.26662,-0.383135,1.27239,1.10148
76,0,0.988728,1.65526,3.38231,-0.581849,-0.419199,-2.26755,-0.383026,1.27102,1.09716
77,0,0.969222,1.65105,3.38374,-0.566979,-0.417355,-2.27689,-0.378467,1.2678,1.08974
78,0,0.956362,1.6446,3.38737,-0.559522,-0.406223,-2.28611,-0.373686,1.27206,1.08445
79,0,0.950496,1.64907,3.39269,-0.565482,-0.415942,-2.30141,-0.361261,1.26723,1.07423
80,0,0.944512,1.65177,3.40853,-0.553229,-0.43905,-2.34227,-0.366037,1.24631,1.04951
81,0,0.935266,1.65785,3.41923,-0.552535,-0.444418,-2.35661,-0.357087,1.24709,1.04583
82,0,0.932192,1.65373,3.43289,-0.555334,-0.443086,-2.37734,-0.351201,1.24461,1.0387
83,0,0.921615,1.65264,3.44616,-0.551814,-0.442511,-2.39422,-0.344079,1.24402,1.03522
84,0,0.912594,1.66191,3.45095,-0.547113,-0.451072,-2.40426,-0.339202,1.2445,1.02999
85,0,0.898369,1.67038,3.44748,-0.533485,-0.462576,-2.40738,-0.337918,1.24064,1.02371
86,0,0.887529,1.6815,3.43843,-0.52483,-0.470176,-2.40249,-0.335331,1.24357,1.0197
87,0,0.864937,1.68773,3.42986,-0.50222,-0.480352,-2.39719,-0.334772,1.23821,1.01702
88,0,0.849043,1.71159,3.41863,-0.482122,-0.498311,-2.39213,-0.337961,1.24285,1.01123
89,0,0.825268,1.71847,3.41783,-0.455785,-0.50257,-2.39398,-0.340235,1.24391,1.00931
90,0,0.806723,1.71879,3.40462,-0.438003,-0.493946,-2.38571,-0.340063,1.25167,1.00492
91,0,0.791405,1.72048,3.396,-0.419629,-0.49287,-2.38312,-0.343224,1.25328,0.999443
92,0,0.779414,1.71069,3.3647,-0.412484,-0.482907,-2.35802,-0.339207,1.25278,0.993559
93,0,0.770541,1.70681,3.30387,-0.398591,-0.475888,-2.30114,-0.345097,1.25464,0.990078
94,0,0.763674,1.699,3.21986,-0.396108,-0.465998,-2.2182,-0.341928,1.25594,0.989184
95,0,0.76512,1.69527,3.11311,-0.394493,-0.458932,-2.10665,-0.346197,1.25839,0.994077
96,0,0.764168,1.70349,2.97553,-0.390843,-0.461031,-1.97055,-0.349831,1.26332,0.992675
97,0,0.767796,1.7174,2.81069,-0.397268,-0.470076,-1.80071,-0.347865,1.26732,0.997414
98,0,0.767843,1.73031,2.63282,-0.394198,-0.477924,-1.61645,-0.352018,1.27095,1.00384
99,0,0.758303,1.74084,2.42519,-0.385651,-0.482103,-1.40289,-0.35251,1.27545,1.01
100,0,0.76014,1.74533,2.18649,-0.385884,-0.480789,-1.16942,-0.356106,1.27957,1.00478
101,0,0.764164,1.75734,1.93817,-0.400222,-0.480091,-0.916425,-0.347842,1.29101,1.00899
102,0,0.760561,1.75149,1.63085,-0.393051,-0.460154,-0.605875,-0.354481,1.30266,1.01257
103,0,0.736323,1.67264,1.08207,-0.37893,-0.370289,-0.05856,-0.350375,1.30954,1.01224
104,0,0.731274,1.6722,0.743755,-0.375014,-0.35864,0.279283,-0.351542,1.31842,1.01195
105,0,0.78508,1.77876,0.548408,-0.4338,-0.448577,0.47008,-0.346901,1.3343,1.00489
106,0,0.80139,1.81536,0.172162,-0.451376,-0.472517,0.842133,-0.348487,1.34415,0.999948
107,0,0.792071,1.84807,-0.217774,-0.449442,-0.489408,1.22447,-0.344384,1.3569,0.992262
108,0,0.796079,1.87954,-0.621876,-0.458372,-0.504974,1.6238,-0.343103,1.36957,0.987061
109,0,0.788471,1.90588,-1.02038,-0.465235,-0.51377,2.01776,-0.332345,1.38384,0.982202
110,0,0.789798,1.94689,-1.45371,-0.475414,-0.54168,2.44547,-0.328165,1.39327,0.976064
