Trajectories
100
,,Sub1:LFHD,,,Sub1:RFHD,,,Sub1:LBHD,,,Sub1:RBHD,,,Sub1:C7,,,Sub1:T10,,,Sub1:CLAV,,,Sub1:STRN,,,Sub1:LSHO,,,Sub1:RSHO,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,177.147324,236.155960,1638.816162,70.212479,244.269348,1636.099365,213.849228,370.642517,1601.567871,54.097801,376.171875,1595.706055,136.879227,403.204224,1456.576538,143.454544,445.314972,1181.187988,135.815796,262.930481,1381.171265,138.315552,217.238205,1248.135498,329.322937,323.588837,1418.507812,-57.167816,304.818420,1402.132690
2,0,177.218231,236.102005,1638.778442,70.284431,244.172226,1636.098633,213.839279,370.611206,1601.551147,54.094711,376.061859,1595.764160,136.845932,403.183136,1456.599365,143.445221,445.313629,1181.194702,135.562881,262.636261,1381.097412,138.296539,217.246780,1248.127441,329.298340,323.570557,1418.499878,-57.193600,304.831726,1402.119263
3,0,177.302032,236.057663,1638.751709,70.367050,244.067947,1636.112183,213.844742,370.585754,1601.532837,54.115280,375.945099,1595.802246,136.825378,403.154327,1456.597046,143.431519,445.292694,1181.207764,135.528732,262.649170,1381.080566,138.258057,217.259659,1248.100342,329.291626,323.550812,1418.500122,-57.218048,304.832031,1402.107666
4,0,177.382050,236.006088,1638.730835,70.438522,243.977417,1636.134766,213.862930,370.554810,1601.516602,54.134567,375.837128,1595.844849,136.810486,403.135864,1456.596924,143.430618,445.298065,1181.219604,135.521683,262.622925,1381.061768,138.226913,217.260086,1248.091187,329.266907,323.532410,1418.489014,-57.240692,304.838318,1402.085327
5,0,177.448578,235.969833,1638.697510,70.513145,243.885193,1636.141724,213.858398,370.523102,1601.515503,54.110172,375.755768,1595.908936,136.808182,403.119751,1456.629150,143.395554,445.273590,1181.221313,135.493912,262.630737,1381.037964,138.209473,217.248199,1248.085571,329.247833,323.519928,1418.489136,-57.258724,304.852966,1402.067871
6,0,177.514969,235.942581,1638.674561,70.582161,243.793808,1636.153564,213.863434,370.501770,1601.510010,54.117596,375.659393,1595.945923,136.793945,403.091309,1456.616699,143.404373,445.280609,1181.244385,135.481735,262.639954,1381.020142,138.202896,217.238678,1248.091553,329.228607,323.510681,1418.487183,-57.281609,304.869598,1402.043701
7,0,177.571716,235.912186,1638.633789,70.653252,243.706894,1636.165894,213.869568,370.468170,1601.522583,54.096638,375.586151,1596.013184,136.781647,403.065247,1456.626343,143.382660,445.258331,1181.251831,135.449173,262.635712,1381.014282,138.177963,217.222717,1248.080811,329.212250,323.505249,1418.483276,-57.310135,304.898804,1402.015503
8,0,177.634094,235.878571,1638.617432,70.715012,243.614014,1636.190186,213.849457,370.452393,1601.516357,54.069675,375.502747,1596.061523,136.743866,403.046600,1456.652344,143.382858,445.256439,1181.282837,135.432495,262.664062,1381.013550,138.167572,217.219360,1248.069458,329.195068,323.485352,1418.485718,-57.331551,304.912201,1401.990234
9,0,177.667496,235.852524,1638.586182,70.768517,243.546127,1636.192017,213.838699,370.437836,1601.526978,54.070496,375.429169,1596.120483,136.728149,403.032440,1456.678711,143.356232,445.244812,1181.278931,135.412048,262.682404,1380.989014,138.157196,217.225311,1248.053955,329.164398,323.474152,1418.482910,-57.352409,304.926422,1401.964722
10,0,177.725555,235.792999,1638.573486,70.816078,243.468994,1636.197510,213.838989,370.411316,1601.531128,54.043167,375.368561,1596.143066,136.708099,402.997528,1456.681885,143.360397,445.230194,1181.321655,135.397415,262.685852,1380.949951,138.135834,217.237244,1248.026978,329.149109,323.455933,1418.490234,-57.363403,304.940247,1401.930420
11,0,177.758667,235.759766,1638.547729,70.854126,243.398941,1636.208496,213.827301,370.381653,1601.537476,54.036728,375.305847,1596.167725,136.710251,402.975677,1456.671875,143.329010,445.207458,1181.314575,135.595032,262.912720,1380.941040,138.107452,217.275558,1247.974365,329.121155,323.432312,1418.480835,-57.380306,304.953522,1401.884033
12,0,177.782547,235.725616,1638.531860,70.879364,243.313599,1636.226562,213.817123,370.356598,1601.541382,54.030476,375.238556,1596.179443,136.706345,402.941040,1456.675659,143.318787,445.224487,1181.335205,135.396637,262.743378,1380.839844,138.090378,217.320984,1247.924683,329.104401,323.403473,1418.472534,-57.391224,304.964447,1401.830933
13,0,177.803696,235.671356,1638.521484,70.915085,243.229523,1636.231689,213.797806,370.317200,1601.542725,54.010109,375.187347,1596.212524,136.684265,402.917816,1456.703491,143.324387,445.232910,1181.350708,135.408722,262.742279,1380.804810,138.067459,217.371780,1247.869873,329.085266,323.365479,1418.455200,-57.420677,304.980835,1401.787964
14,0,177.824020,235.640289,1638.510620,70.925903,243.176193,1636.233154,213.787415,370.286011,1601.530273,53.980659,375.118896,1596.205200,136.658524,402.901520,1456.733276,143.332947,445.250732,1181.362793,135.384064,262.753113,1380.758179,138.036102,217.448517,1247.816650,329.071594,323.335449,1418.446289,-57.431118,304.976715,1401.731079
15,0,177.845703,235.576065,1638.489868,70.942467,243.118423,1636.225464,213.764954,370.254700,1601.522217,53.947685,375.035797,1596.196533,136.645126,402.871307,1456.702271,143.326111,445.263977,1181.368530,135.350861,262.755157,1380.725952,138.004410,217.489822,1247.765747,329.059174,323.327240,1418.416626,-57.439621,304.979828,1401.669922
16,0,177.845398,235.535461,1638.460327,70.950386,243.034164,1636.210815,213.740295,370.220001,1601.517822,53.928753,374.962555,1596.185547,136.633057,402.854004,1456.705566,143.308121,445.252625,1181.384155,135.339523,262.766571,1380.683960,137.970078,217.528000,1247.711060,329.045898,323.322845,1418.379272,-57.468807,305.002716,1401.626709
17,0,177.848282,235.482697,1638.437622,70.959610,242.957748,1636.192993,213.718979,370.190979,1601.537598,53.891598,374.889984,1596.207764,136.624268,402.847992,1456.711060,143.304535,445.267090,1181.375610,135.484222,262.941742,1380.703369,137.922699,217.609879,1247.669434,329.046082,323.336761,1418.353516,-57.478249,305.013519,1401.565430
18,0,177.849777,235.436462,1638.404297,70.964569,242.869492,1636.179810,213.697525,370.163757,1601.557129,53.855797,374.833160,1596.253052,136.604843,402.848816,1456.704346,143.295502,445.279510,1181.386108,135.467178,262.960968,1380.677002,137.892715,217.651657,1247.642090,329.030273,323.345459,1418.313599,-57.498077,305.031708,1401.510376
19,0,177.848083,235.380798,1638.393677,70.954590,242.803589,1636.161743,213.662582,370.140961,1601.597534,53.826508,374.770264,1596.294678,136.604324,402.846527,1456.706421,143.273010,445.279327,1181.367432,135.455521,262.978241,1380.665649,137.853012,217.695328,1247.614258,329.021393,323.371796,1418.287964,-57.506836,305.064423,1401.476196
20,0,177.827774,235.329346,1638.359497,70.928848,242.748978,1636.112427,213.623917,370.118103,1601.629761,53.804203,374.696594,1596.310547,136.591599,402.846161,1456.706421,143.268204,445.314209,1181.374146,135.447983,263.013763,1380.632690,137.828140,217.774048,1247.567383,329.006012,323.404510,1418.248657,-57.527775,305.096588,1401.425659
21,0,177.804947,235.262375,1638.335205,70.902687,242.685028,1636.075317,213.593994,370.079895,1601.677612,53.769852,374.637238,1596.331299,136.570312,402.845734,1456.714600,143.245590,445.335236,1181.414551,135.411301,263.054596,1380.615112,137.806259,217.815598,1247.546997,328.995056,323.438232,1418.223267,-57.550430,305.136169,1401.397949
22,0,177.783798,235.200577,1638.303833,70.879112,242.610306,1636.038940,213.566864,370.035370,1601.749023,53.713921,374.588013,1596.375000,136.567932,402.864990,1456.731567,143.239639,445.352814,1181.435791,135.403107,263.100769,1380.582153,137.802460,217.863586,1247.525391,328.988647,323.469757,1418.206055,-57.549412,305.155304,1401.373047
23,0,177.736084,235.158524,1638.273071,70.845131,242.577316,1635.984375,213.531067,370.006622,1601.798950,53.693020,374.537659,1596.420532,136.552185,402.897247,1456.721924,143.247513,445.397217,1181.439819,135.391876,263.138245,1380.581665,137.789200,217.924301,1247.496338,328.967773,323.512390,1418.179565,-57.556915,305.211914,1401.347656
24,0,177.710114,235.101944,1638.236694,70.831543,242.500626,1635.947998,213.497665,369.979950,1601.849731,53.652931,374.508789,1596.449341,136.540604,402.927094,1456.703735,143.233353,445.416138,1181.437988,135.394241,263.185364,1380.526367,137.781281,217.959564,1247.470337,328.957092,323.561676,1418.149658,-57.569565,305.265259,1401.306641
