Model Outputs
100
,,Sub6:LHeadAngles,,,Sub6:LNeckAngles,,,Sub6:LThoraxAngles,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,deg,deg,deg,deg,deg,deg,deg,deg,deg
1,0,-2.01583,-1.20387,-0.632128,1.37471,0.690972,2.31805,0.648877,-0.497435,1.65734
2,0,-2.00906,-1.20802,-0.638358,1.36741,0.692767,2.32027,0.649516,-0.499726,1.65338
3,0,-2.00164,-1.21285,-0.64688,1.35747,0.695311,2.32216,0.652171,-0.50194,1.64686
4,0,-1.99484,-1.21786,-0.65749,1.34579,0.698098,2.32333,0.657211,-0.504062,1.63754
5,0,-1.99039,-1.22244,-0.669792,1.33393,0.700333,2.32353,0.664803,-0.506279,1.62559
6,0,-1.99027,-1.22599,-0.683383,1.32371,0.701175,2.32282,0.675077,-0.508813,1.61142
7,0,-1.99639,-1.22797,-0.697967,1.31712,0.699868,2.32146,0.68795,-0.511857,1.59559
8,0,-2.0104,-1.22802,-0.713436,1.31647,0.695963,2.31985,0.702754,-0.515483,1.57852
9,0,-2.0336,-1.22616,-0.729922,1.32455,0.68957,2.31827,0.717989,-0.519542,1.56034
10,0,-2.06686,-1.22271,-0.747778,1.34414,0.681238,2.31693,0.731769,-0.523763,1.54082
11,0,-2.11071,-1.21818,-0.767497,1.37705,0.67152,2.31624,0.742821,-0.528038,1.51983
12,0,-2.16547,-1.21311,-0.789589,1.42386,0.660728,2.31682,0.750888,-0.532566,1.49748
13,0,-2.23154,-1.20807,-0.814458,1.48473,0.648972,2.31944,0.75623,-0.537767,1.47408
14,0,-2.30964,-1.20349,-0.842247,1.56008,0.636221,2.32462,0.75912,-0.544063,1.45001
15,0,-2.4008,-1.19949,-0.872763,1.65073,0.622339,2.33245,0.759782,-0.55166,1.42554
16,0,-2.5064,-1.19581,-0.905553,1.75774,0.607143,2.34261,0.75851,-0.560455,1.40078
17,0,-2.62798,-1.19193,-0.940077,1.88225,0.590438,2.35451,0.755711,-0.570077,1.3757
18,0,-2.76697,-1.1871,-0.975845,2.02516,0.571979,2.36754,0.751893,-0.579959,1.35019
