Model Outputs
100
,,Sub3:LHeadAngles,,,Sub3:LNeckAngles,,,Sub3:LThoraxAngles,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,deg,deg,deg,deg,deg,deg,deg,deg,deg
1,0,-6.81032,-1.34935,-1.0224,8.561,1.32838,-1.22453,-1.72305,0.145962,-2.43615
2,0,-6.8155,-1.35054,-1.02296,8.55937,1.32971,-1.22615,-1.71619,0.146165,-2.43847
3,0,-6.8211,-1.35205,-1.02363,8.55536,1.33214,-1.22793,-1.70652,0.147111,-2.44104
4,0,-6.82646,-1.35385,-1.0243,8.54822,1.33577,-1.22984,-1.69393,0.14891,-2.44373
5,0,-6.83088,-1.35587,-1.02495,8.53764,1.34027,-1.23191,-1.67883,0.151281,-2.44653
6,0,-6.83369,-1.35791,-1.0257,8.52442,1.34486,-1.23393,-1.66269,0.153681,-2.44931
7,0,-6.83427,-1.35957,-1.02688,8.51061,1.34859,-1.23514,-1.64819,0.155643,-2.45165
8,0,-6.83208,-1.3603,-1.02897,8.49806,1.35072,-1.23467,-1.63773,0.157099,-2.4531
9,0,-6.82673,-1.35957,-1.03245,8.48688,1.35097,-1.23208,-1.63181,0.158342,-2.45361
10,0,-6.81802,-1.35708,-1.03758,8.47598,1.34933,-1.2275,-1.62953,0.159681,-2.45351
11,0,-6.80607,-1.35283,-1.04417,8.46451,1.34597,-1.22151,-1.62991,0.161246,-2.45318
12,0,-6.79146,-1.34716,-1.0515,8.45233,1.34124,-1.21512,-1.63226,0.16294,-2.45296
13,0,-6.77504,-1.34069,-1.05866,8.43979,1.33556,-1.20942,-1.63608,0.164437,-2.45314
14,0,-6.75767,-1.33413,-1.06509,8.42746,1.32932,-1.20506,-1.6411,0.165361,-2.45393
15,0,-6.74004,-1.32797,-1.07072,8.41602,1.3228,-1.20199,-1.64729,0.165507,-2.45529
16,0,-6.72275,-1.32239,-1.07575,8.40625,1.31616,-1.19972,-1.65483,0.164911,-2.45697
17,0,-6.70638,-1.31729,-1.08054,8.3987,1.30949,-1.19761,-1.66368,0.163816,-2.45871
18,0,-6.6916,-1.31257,-1.0855,8.39343,1.30288,-1.19523,-1.67322,0.162487,-2.46045
19,0,-6.67909,-1.30831,-1.09104,8.38995,1.29647,-1.19245,-1.68226,0.161013,-2.46244
20,0,-6.66941,-1.30474,-1.09755,8.38757,1.29039,-1.18913,-1.68953,0.159366,-2.465
21,0,-6.66287,-1.30217,-1.10553,8.38587,1.28491,-1.18491,-1.69429,0.157551,-2.46827
22,0,-6.65952,-1.30099,-1.11555,8.38491,1.28041,-1.17903,-1.69651,0.155664,-2.47211
23,0,-6.65916,-1.30164,-1.1282,8.38521,1.27742,-1.17051,-1.69691,0.153882,-2.47621
24,0,-6.66136,-1.30453,-1.14387,8.38746,1.27647,-1.15842,-1.69657,0.152421,-2.48009
25,0,-6.66541,-1.30976,-1.16235,8.39176,1.27782,-1.14262,-1.69629,0.151401,-2.48342
26,0,-6.67035,-1.31689,-1.1824,8.39724,1.28121,-1.12439,-1.69621,0.150788,-2.48617
27,0,-6.67483,-1.3246,-1.20099,8.40226,1.28574,-1.10709,-1.69614,0.150516,-2.48847
28,0,-6.67719,-1.33067,-1.21336,8.40484,1.28995,-1.09585,-1.69594,0.150593,-2.49041
29,0,-6.67615,-1.33312,-1.21548,8.40351,1.29252,-1.09501,-1.69553,0.151017,-2.492
30,0,-6.67178,-1.33196,-1.20752,8.39815,1.29329,-1.10437,-1.69475,0.151636,-2.49321
31,0,-6.66543,-1.32912,-1.19383,8.39012,1.29318,-1.11931,-1.69345,0.152148,-2.49403
32,0,-6.65875,-1.32664,-1.1793,8.38114,1.29317,-1.13465,-1.69154,0.152259,-2.49445
33,0,-6.65299,-1.32543,-1.16683,8.37241,1.29358,-1.14738,-1.68891,0.151833,-2.49448
34,0,-6.64894,-1.32544,-1.15737,8.36458,1.29423,-1.15653,-1.68538,0.150905,-2.49413
35,0,-6.64706,-1.32619,-1.15073,8.35816,1.29481,-1.16235,-1.681,0.149615,-2.49336
36,0,-6.64753,-1.3271,-1.14622,8.35373,1.29503,-1.16558,-1.67622,0.14817,-2.49217
37,0,-6.65033,-1.32768,-1.14306,8.35196,1.29473,-1.16712,-1.67175,0.146795,-2.49063
38,0,-6.65518,-1.32749,-1.14055,8.35329,1.29375,-1.16784,-1.6683,0.14567,-2.48886
39,0,-6.66169,-1.32633,-1.13821,8.35756,1.29209,-1.16841,-1.66616,0.144909,-2.48704
40,0,-6.66939,-1.32433,-1.13587,8.3639,1.28998,-1.16918,-1.66491,0.144597,-2.48533
41,0,-6.67778,-1.32182,-1.13379,8.37101,1.28783,-1.16998,-1.66372,0.14479,-2.48386
42,0,-6.68641,-1.31924,-1.13247,8.37776,1.28598,-1.17025,-1.66191,0.14546,-2.48257
43,0,-6.69487,-1.31698,-1.13252,8.38358,1.28461,-1.16914,-1.65929,0.146473,-2.48131
44,0,-6.70284,-1.31535,-1.13441,8.38829,1.28381,-1.16597,-1.656,0.147674,-2.47986
45,0,-6.71005,-1.31447,-1.13813,8.39206,1.28355,-1.16057,-1.65244,0.148927,-2.4781
46,0,-6.71622,-1.31392,-1.14278,8.39536,1.28341,-1.15385,-1.64945,0.150086,-2.47595
47,0,-6.72084,-1.31256,-1.14611,8.39865,1.28242,-1.14818,-1.64804,0.151003,-2.47346
48,0,-6.72331,-1.30885,-1.14508,8.40196,1.27941,-1.1469,-1.64896,0.151584,-2.47067
49,0,-6.72344,-1.30204,-1.13795,8.40551,1.2739,-1.15181,-1.65269,0.151858,-2.46761
50,0,-6.72178,-1.29293,-1.12588,8.41006,1.26671,-1.1616,-1.65939,0.152013,-2.46422
51,0,-6.71912,-1.28307,-1.11144,8.41605,1.25915,-1.17344,-1.66859,0.152244,-2.46045
52,0,-6.71588,-1.27361,-1.0967,8.42285,1.25214,-1.18525,-1.67917,0.152591,-2.45643
53,0,-6.71205,-1.26519,-1.08296,8.42895,1.24612,-1.19587,-1.68959,0.153021,-2.45236
54,0,-6.7074,-1.2582,-1.07113,8.43274,1.24138,-1.20459,-1.69844,0.153565,-2.44842
55,0,-6.70169,-1.25287,-1.06192,8.43316,1.2382,-1.21079,-1.70487,0.154321,-2.44475
56,0,-6.69493,-1.24953,-1.05612,8.43019,1.23686,-1.21368,-1.70884,0.155388,-2.44136
57,0,-6.68747,-1.24869,-1.0547,8.42473,1.23776,-1.21218,-1.71086,0.156794,-2.43823
58,0,-6.67995,-1.25104,-1.05881,8.41792,1.24135,-1.20499,-1.71137,0.158506,-2.43532
59,0,-6.67317,-1.25728,-1.06962,8.41058,1.24807,-1.19083,-1.71037,0.160461,-2.43262
60,0,-6.66789,-1.26781,-1.08785,8.40311,1.25809,-1.16895,-1.70748,0.162555,-2.43016
61,0,-6.66449,-1.28242,-1.113,8.39549,1.27114,-1.13986,-1.7023,0.164626,-2.42793
62,0,-6.66279,-1.30007,-1.14289,8.38754,1.28628,-1.10578,-1.69492,0.166458,-2.42582
63,0,-6.6623,-1.31937,-1.1746,8.37983,1.30229,-1.06949,-1.68651,0.16779,-2.42354
64,0,-6.66237,-1.3389,-1.20528,8.37399,1.31787,-1.03354,-1.67943,0.168358,-2.42066
65,0,-6.66224,-1.35717,-1.23202,8.37139,1.33182,-1.00055,-1.67594,0.168046,-2.41672
66,0,-6.66127,-1.37295,-1.25264,8.37206,1.34338,-0.972627,-1.67677,0.167001,-2.4115
67,0,-6.65926,-1.38579,-1.26665,8.37514,1.35248,-0.950353,-1.68127,0.165508,-2.40502
68,0,-6.65637,-1.39589,-1.2749,8.37977,1.35946,-0.933061,-1.6884,0.163814,-2.39745
69,0,-6.6529,-1.40371,-1.27872,8.38528,1.36478,-0.919629,-1.69715,0.162089,-2.38904
70,0,-6.64922,-1.40979,-1.27949,8.39123,1.36888,-0.90895,-1.70664,0.160431,-2.38014
71,0,-6.64575,-1.41466,-1.27836,8.39737,1.37213,-0.900124,-1.71621,0.158852,-2.37103
72,0,-6.64289,-1.4188,-1.27614,8.40361,1.37487,-0.8925,-1.72528,0.157326,-2.36195
73,0,-6.64106,-1.4226,-1.27337,8.40981,1.37738,-0.885658,-1.73331,0.155831,-2.35305
74,0,-6.64056,-1.42634,-1.27037,8.41581,1.3799,-0.87935,-1.73982,0.154367,-2.34444
75,0,-6.64159,-1.43018,-1.26729,8.4215,1.38255,-0.873474,-1.74449,0.152921,-2.3362
