Trajectories
100
,,Sub3:LFHD,,,Sub3:RFHD,,,Sub3:LBHD,,,Sub3:RBHD,,,Sub3:C7,,,Sub3:T10,,,Sub3:CLAV,,,Sub3:STRN,,,Sub3:LSHO,,,Sub3:RSHO,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,144.834854,326.345459,1367.576782,36.501923,328.176605,1368.707397,167.584122,468.181000,1350.996338,7.140031,462.547150,1353.478760,84.408447,516.041931,1156.073364,81.464073,570.763489,933.106079,94.472565,345.818359,1104.514282,97.780823,287.372467,950.219055,261.042511,419.120789,1131.732178,-79.622391,399.193726,1130.151367
2,0,144.855148,326.349640,1367.566772,36.523052,328.173553,1368.709106,167.592026,468.188507,1350.999268,7.210854,462.549408,1353.483887,84.412376,516.051819,1156.079468,81.463654,570.765747,933.104187,94.474510,345.802155,1104.536743,97.781471,287.378510,950.223022,261.041290,419.131317,1131.727661,-79.622330,399.206177,1130.156006
3,0,144.880081,326.356506,1367.554565,36.550056,328.171051,1368.710815,167.602417,468.198700,1351.002319,7.334109,462.553253,1353.478394,84.417175,516.063477,1156.085571,81.463570,570.767334,933.101807,94.478096,345.782654,1104.563110,97.782150,287.384644,950.227844,261.040863,419.144562,1131.721436,-79.621178,399.221069,1130.159546
4,0,144.908524,326.366547,1367.540527,36.582153,328.169861,1368.712769,167.615067,468.211578,1351.005371,7.521301,462.559418,1353.457520,84.422760,516.075806,1156.090942,81.464226,570.767944,933.099121,94.483894,345.763367,1104.589966,97.782829,287.390137,950.232666,261.041840,419.160156,1131.713501,-79.618523,399.237518,1130.160278
5,0,144.939224,326.380157,1367.525635,36.618267,328.170746,1368.715576,167.629654,468.227203,1351.007324,7.775615,462.568756,1353.418945,84.429153,516.088074,1156.094849,81.466118,570.767090,933.096069,94.492081,345.747925,1104.613647,97.783447,287.394562,950.237061,261.044647,419.177399,1131.704590,-79.614052,399.254578,1130.158203
6,0,144.971359,326.397644,1367.510864,36.657234,328.174377,1368.719238,167.646042,468.245361,1351.008179,8.083385,462.581482,1353.364746,84.436462,516.099792,1156.096924,81.469894,570.764954,933.092651,94.501564,345.737885,1104.633667,97.783882,287.397186,950.240234,261.049438,419.195862,1131.694580,-79.607788,399.271576,1130.152588
7,0,145.004349,326.419006,1367.497314,36.698006,328.181244,1368.724365,167.664169,468.266083,1351.007202,8.409017,462.597137,1353.303589,84.444778,516.110657,1156.096924,81.476265,570.761719,933.089050,94.510216,345.733063,1104.650635,97.784019,287.397186,950.242371,261.056183,419.214905,1131.684082,-79.600014,399.288147,1130.144043
8,0,145.038025,326.444031,1367.485718,36.739712,328.191650,1368.731201,167.683929,468.289368,1351.004761,8.705423,462.614594,1353.247803,84.454155,516.120605,1156.094971,81.485886,570.757751,933.085938,94.516914,345.733459,1104.664429,97.783768,287.393402,950.243958,261.064758,419.234070,1131.673706,-79.591179,399.304565,1130.132935
9,0,145.072403,326.472595,1367.476929,36.781670,328.205597,1368.740112,167.705032,468.315277,1351.000488,8.934963,462.632843,1353.207031,84.464775,516.129944,1156.091553,81.499001,570.753235,933.083374,94.522888,345.738770,1104.674683,97.783127,287.384949,950.245972,261.074951,419.252808,1131.663940,-79.581612,399.321259,1130.120117
