Model Outputs
100
,,Sub5:LHeadAngles,,,Sub5:LNeckAngles,,,Sub5:LThoraxAngles,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,deg,deg,deg,deg,deg,deg,deg,deg,deg
1,0,-0.864181,-0.319396,1.5269,-4.08381,0.879957,2.29079,4.92283,0.669779,3.83665
2,0,-0.864025,-0.314802,1.52873,-4.08606,0.875852,2.28917,4.925,0.670448,3.83653
3,0,-0.864279,-0.308906,1.53158,-4.08799,0.870484,2.28656,4.92728,0.671217,3.83636
4,0,-0.865119,-0.301855,1.53566,-4.08917,0.863945,2.28276,4.92942,0.672034,3.83612
5,0,-0.866667,-0.293879,1.54104,-4.08929,0.856406,2.27762,4.93122,0.672839,3.83578
6,0,-0.868988,-0.285316,1.54764,-4.08816,0.84813,2.27121,4.93253,0.673543,3.83535
7,0,-0.87213,-0.276642,1.55521,-4.08571,0.839492,2.26381,4.93334,0.674028,3.83487
8,0,-0.876135,-0.268438,1.56332,-4.08197,0.830962,2.25588,4.93372,0.674155,3.83444
9,0,-0.880985,-0.261307,1.57149,-4.07715,0.823035,2.24799,4.93384,0.673788,3.83418
10,0,-0.886568,-0.255784,1.57916,-4.07156,0.816195,2.24073,4.9339,0.672847,3.83417
11,0,-0.89268,-0.252277,1.58583,-4.06556,0.810891,2.23457,4.93405,0.671346,3.8344
12,0,-0.899028,-0.251026,1.59101,-4.05954,0.807472,2.22992,4.93439,0.669375,3.83481
13,0,-0.905245,-0.252061,1.59438,-4.05392,0.806111,2.22702,4.93498,0.667063,3.83532
14,0,-0.910923,-0.255216,1.59582,-4.04921,0.806803,2.2259,4.9359,0.664579,3.83585
15,0,-0.915704,-0.260226,1.59541,-4.04587,0.809463,2.22647,4.93727,0.662118,3.83636
16,0,-0.919342,-0.266822,1.59324,-4.04428,0.813985,2.22867,4.93922,0.659863,3.83686
17,0,-0.921702,-0.274723,1.58937,-4.04463,0.820212,2.23247,4.94182,0.657943,3.83735
18,0,-0.922738,-0.283599,1.5838,-4.04696,0.827865,2.23788,4.94506,0.656412,3.83783
19,0,-0.922531,-0.293105,1.57657,-4.0511,0.836592,2.24483,4.94886,0.655259,3.83825
20,0,-0.921268,-0.302931,1.56786,-4.05672,0.846016,2.25308,4.95309,0.654419,3.83853
21,0,-0.919172,-0.312792,1.55798,-4.06341,0.855714,2.26222,4.95757,0.653765,3.83854
22,0,-0.916453,-0.3224,1.54734,-4.07085,0.865219,2.27177,4.9622,0.653135,3.83818
23,0,-0.913334,-0.331511,1.53632,-4.07877,0.874164,2.28128,4.96694,0.652425,3.83737
24,0,-0.910101,-0.340015,1.52529,-4.0869,0.882415,2.29037,4.97178,0.65163,3.8361
25,0,-0.907136,-0.347948,1.51464,-4.09489,0.890041,2.29871,4.97678,0.6508,3.83441
26,0,-0.904874,-0.355402,1.50467,-4.10232,0.897152,2.30606,4.98192,0.649966,3.83237
27,0,-0.903697,-0.362398,1.49563,-4.10877,0.903757,2.31228,4.98717,0.64912,3.83011
28,0,-0.90386,-0.368864,1.48771,-4.11393,0.90974,2.31728,4.99247,0.648226,3.8277
29,0,-0.905502,-0.374698,1.48104,-4.11757,0.91497,2.32104,4.99772,0.647256,3.82523
30,0,-0.908666,-0.379828,1.47565,-4.11953,0.919379,2.32357,5.00282,0.646215,3.82277
31,0,-0.913281,-0.384211,1.47154,-4.11975,0.922955,2.32496,5.00763,0.645131,3.82037
32,0,-0.919173,-0.387828,1.46865,-4.11829,0.925712,2.32531,5.01204,0.644034,3.8181
33,0,-0.926127,-0.390731,1.46688,-4.11527,0.927727,2.32479,5.01596,0.642948,3.816
34,0,-0.933999,-0.393104,1.46606,-4.11079,0.929217,2.3236,5.01932,0.641894,3.81414
35,0,-0.942769,-0.395262,1.466,-4.10488,0.93053,2.32203,5.02215,0.640895,3.81263
36,0,-0.952446,-0.397546,1.46654,-4.09764,0.932036,2.32032,5.02454,0.639972,3.81158
37,0,-0.962914,-0.400194,1.46753,-4.08931,0.933986,2.31867,5.02661,0.639133,3.81107
38,0,-0.973864,-0.403272,1.46892,-4.08033,0.936421,2.3172,5.02849,0.638359,3.81115
39,0,-0.98485,-0.406707,1.47072,-4.07131,0.939185,2.31589,5.03035,0.637588,3.81184
40,0,-0.995396,-0.410335,1.47296,-4.06289,0.94201,2.31473,5.03237,0.636731,3.81312
41,0,-1.00506,-0.413943,1.47561,-4.0557,0.944596,2.31366,5.03472,0.635715,3.8149
42,0,-1.01346,-0.417313,1.4786,-4.0502,0.946698,2.31262,5.03751,0.634522,3.81707
43,0,-1.02034,-0.420264,1.48194,-4.0467,0.948177,2.31151,5.0408,0.633197,3.81948
44,0,-1.0256,-0.4227,1.48567,-4.04531,0.949001,2.31021,5.04457,0.631818,3.82206
45,0,-1.02933,-0.424649,1.4899,-4.04589,0.949253,2.30859,5.0488,0.630438,3.8248
46,0,-1.03176,-0.426289,1.49474,-4.04819,0.949124,2.30659,5.05344,0.629075,3.82775
47,0,-1.03315,-0.427892,1.50017,-4.05192,0.94887,2.30423,5.05846,0.627703,3.83095
48,0,-1.03375,-0.429711,1.50611,-4.05679,0.94872,2.30155,5.06383,0.626286,3.83435
49,0,-1.03376,-0.431865,1.51238,-4.06251,0.948789,2.29862,5.06943,0.624801,3.83786
50,0,-1.03338,-0.434315,1.5188,-4.06878,0.949078,2.29552,5.07519,0.623267,3.84136
51,0,-1.03281,-0.436985,1.52507,-4.07533,0.949574,2.29239,5.08104,0.621719,3.84471
52,0,-1.03233,-0.439867,1.53087,-4.08185,0.95031,2.28947,5.08695,0.620165,3.84783
53,0,-1.03225,-0.443023,1.53589,-4.08798,0.951324,2.28707,5.09288,0.618553,3.85069
54,0,-1.03284,-0.446522,1.53993,-4.09342,0.952616,2.28548,5.09878,0.616787,3.85341
55,0,-1.03424,-0.450437,1.54289,-4.09796,0.954204,2.28497,5.10462,0.614804,3.85616
56,0,-1.03652,-0.454875,1.54474,-4.10148,0.956208,2.2857,5.11033,0.612607,3.85907
57,0,-1.03971,-0.45996,1.54551,-4.10391,0.9588,2.28767,5.11585,0.610246,3.86219
58,0,-1.04378,-0.46576,1.54533,-4.10518,0.962094,2.29072,5.12111,0.607777,3.86548
59,0,-1.04863,-0.47221,1.54432,-4.10538,0.966075,2.29465,5.12607,0.605257,3.86886
60,0,-1.05405,-0.479138,1.54258,-4.10472,0.97062,2.29927,5.13072,0.602749,3.87224
61,0,-1.05976,-0.486335,1.54012,-4.10349,0.975564,2.30448,5.1351,0.600303,3.87549
62,0,-1.06546,-0.493628,1.53691,-4.10201,0.980761,2.31023,5.13924,0.597956,3.87855
63,0,-1.0709,-0.500873,1.53288,-4.10062,0.986102,2.31656,5.14321,0.595745,3.88136
64,0,-1.07579,-0.507949,1.52796,-4.09969,0.991517,2.32354,5.14713,0.593726,3.88393
65,0,-1.07988,-0.51481,1.52214,-4.09961,0.997015,2.33115,5.15109,0.591963,3.88623
66,0,-1.0829,-0.521509,1.51554,-4.10071,1.00267,2.33923,5.15517,0.590497,3.88821
67,0,-1.0846,-0.528148,1.50839,-4.10319,1.00858,2.34748,5.15932,0.589333,3.88983
68,0,-1.08477,-0.534821,1.50099,-4.10715,1.01477,2.35561,5.16343,0.588452,3.89108
69,0,-1.08328,-0.541616,1.49362,-4.1126,1.02132,2.36334,5.16736,0.587843,3.89199
70,0,-1.08013,-0.548609,1.48648,-4.11945,1.02829,2.37053,5.171,0.587501,3.8926
71,0,-1.07547,-0.55583,1.47963,-4.12748,1.03566,2.37715,5.1743,0.587393,3.89297
72,0,-1.06959,-0.563254,1.47299,-4.13639,1.04336,2.38336,5.17725,0.587448,3.89316
73,0,-1.06285,-0.570804,1.46637,-4.14584,1.05127,2.38938,5.17989,0.587596,3.89321
74,0,-1.0557,-0.578298,1.45954,-4.15546,1.0592,2.39549,5.18227,0.587812,3.89312
75,0,-1.04857,-0.585364,1.45232,-4.16484,1.06683,2.40182,5.18446,0.588107,3.89283
76,0,-1.04191,-0.591469,1.44464,-4.17358,1.07365,2.40837,5.18651,0.588508,3.89224
77,0,-1.03621,-0.596083,1.43651,-4.1812,1.07918,2.41505,5.18845,0.589047,3.89121
78,0,-1.03192,-0.598829,1.42798,-4.1873,1.08307,2.42174,5.19033,0.589738,3.88964
79,0,-1.02939,-0.599546,1.41908,-4.19159,1.08514,2.42838,5.19222,0.590562,3.8875
80,0,-1.02875,-0.598306,1.40982,-4.19401,1.08543,2.43501,5.19418,0.591471,3.88482
81,0,-1.02991,-0.595424,1.40011,-4.19466,1.0842,2.44172,5.19622,0.592432,3.88164
82,0,-1.03257,-0.591411,1.38982,-4.19381,1.082,2.44863,5.19831,0.593473,3.87799
83,0,-1.0362,-0.586851,1.37877,-4.19196,1.0795,2.45583,5.20038,0.594675,3.87383
84,0,-1.04012,-0.582255,1.36679,-4.18977,1.0773,2.46348,5.20242,0.596136,3.86917
85,0,-1.04362,-0.577956,1.35369,-4.18804,1.07582,2.4717,5.20449,0.597945,3.86401
86,0,-1.04605,-0.574055,1.33938,-4.18753,1.07522,2.48055,5.20673,0.600184,3.8583
87,0,-1.04703,-0.570437,1.32384,-4.18884,1.07544,2.49,5.20933,0.602914,3.85199
88,0,-1.04641,-0.566878,1.30716,-4.19228,1.07627,2.49995,5.21248,0.606159,3.84508
89,0,-1.0444,-0.563152,1.28958,-4.19774,1.07743,2.51028,5.21626,0.609877,3.83765
90,0,-1.04139,-0.559089,1.27157,-4.2048,1.07859,2.52074,5.22065,0.613937,3.8299
