Model Outputs
100
,,Sub4:LHeadAngles,,,Sub4:LNeckAngles,,,Sub4:LThoraxAngles,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,deg,deg,deg,deg,deg,deg,deg,deg,deg
1,0,-0.534461,1.64837,8.71408,-16.3148,-2.5728,-6.2843,17.0507,1.47416,1.60779
2,0,-0.551065,1.65325,8.73428,-16.3005,-2.58057,-6.29826,17.0544,1.47491,1.6128
3,0,-0.571262,1.65882,8.75892,-16.2835,-2.58979,-6.31483,17.0591,1.47575,1.61945
4,0,-0.593716,1.66448,8.78646,-16.2649,-2.59977,-6.33276,17.0647,1.47652,1.62761
5,0,-0.616971,1.66948,8.81536,-16.2462,-2.60973,-6.35089,17.071,1.47706,1.63705
6,0,-0.639757,1.67309,8.84439,-16.2286,-2.61891,-6.36849,17.0779,1.47721,1.64747
7,0,-0.661012,1.67479,8.87268,-16.213,-2.62684,-6.38514,17.0849,1.47682,1.65855
8,0,-0.67992,1.67441,8.8997,-16.2,-2.63339,-6.40064,17.0919,1.47579,1.66998
9,0,-0.696057,1.67201,8.92511,-16.1898,-2.63855,-6.41494,17.0988,1.47413,1.68144
10,0,-0.709448,1.66769,8.94867,-16.1823,-2.64221,-6.4281,17.1053,1.47195,1.69262
11,0,-0.720419,1.66169,8.97021,-16.177,-2.64426,-6.44029,17.1115,1.46951,1.70315
12,0,-0.729333,1.65444,8.98961,-16.1735,-2.64469,-6.45173,17.1169,1.46711,1.71261
13,0,-0.73645,1.64654,9.00679,-16.1711,-2.64365,-6.46259,17.1216,1.46506,1.72065
14,0,-0.741927,1.63852,9.0217,-16.1694,-2.64142,-6.47281,17.1251,1.46354,1.72712
15,0,-0.745804,1.63082,9.03428,-16.1684,-2.63834,-6.48215,17.1275,1.46259,1.73211
16,0,-0.747979,1.62385,9.04447,-16.1679,-2.63485,-6.49024,17.1287,1.46216,1.73582
17,0,-0.748276,1.61806,9.0523,-16.1681,-2.63143,-6.49675,17.1287,1.46223,1.73844
18,0,-0.746538,1.61381,9.05782,-16.1695,-2.62852,-6.50148,17.128,1.4628,1.74012
19,0,-0.742665,1.61138,9.06111,-16.1724,-2.6264,-6.5043,17.1266,1.4639,1.74095
20,0,-0.736613,1.61091,9.06224,-16.1772,-2.6252,-6.50518,17.1251,1.46563,1.74095
21,0,-0.728427,1.61246,9.0614,-16.1841,-2.62499,-6.50428,17.1237,1.46808,1.74011
22,0,-0.718264,1.61608,9.05885,-16.1932,-2.62583,-6.50187,17.1227,1.4713,1.7384
23,0,-0.706386,1.62167,9.05497,-16.2044,-2.62773,-6.49823,17.1222,1.47528,1.73593
24,0,-0.69315,1.62896,9.05027,-16.2175,-2.63065,-6.49368,17.1224,1.47993,1.73296
25,0,-0.679008,1.63755,9.04537,-16.2321,-2.63442,-6.48856,17.1232,1.48512,1.7299
26,0,-0.664434,1.64703,9.04091,-16.2477,-2.63893,-6.48321,17.1248,1.49073,1.72715
27,0,-0.649819,1.65712,9.03746,-16.264,-2.64412,-6.47797,17.1271,1.49661,1.72502
28,0,-0.635483,1.6676,9.03549,-16.2807,-2.65001,-6.47324,17.1302,1.50266,1.72366
29,0,-0.621758,1.67819,9.03539,-16.2974,-2.6565,-6.46944,17.134,1.50874,1.72312
30,0,-0.60902,1.68861,9.03749,-16.3138,-2.66348,-6.467,17.1386,1.51475,1.72339
31,0,-0.597617,1.69865,9.0421,-16.3294,-2.67091,-6.46633,17.1438,1.52057,1.72446
32,0,-0.587829,1.70824,9.0495,-16.344,-2.67883,-6.46776,17.1496,1.5261,1.72631
33,0,-0.579891,1.71729,9.05989,-16.357,-2.68731,-6.4715,17.1559,1.53121,1.72895
34,0,-0.574035,1.72574,9.07329,-16.3683,-2.69633,-6.47752,17.1626,1.53582,1.73249
35,0,-0.570468,1.73346,9.08947,-16.3775,-2.70575,-6.48553,17.1696,1.53983,1.73707
36,0,-0.569314,1.74042,9.10802,-16.3842,-2.7154,-6.49503,17.1767,1.54321,1.74283
37,0,-0.57064,1.74661,9.12844,-16.3883,-2.72511,-6.50546,17.1835,1.54594,1.74986
38,0,-0.574544,1.75202,9.15023,-16.3892,-2.73469,-6.51633,17.1898,1.54801,1.75821
39,0,-0.5812,1.75668,9.17297,-16.3865,-2.74395,-6.52727,17.1953,1.54941,1.76789
40,0,-0.590834,1.76058,9.19622,-16.3798,-2.75267,-6.53797,17.1997,1.55019,1.77883
41,0,-0.603713,1.76372,9.21947,-16.3686,-2.7606,-6.54816,17.2029,1.55038,1.79083
42,0,-0.620139,1.76611,9.2423,-16.3526,-2.76752,-6.55771,17.2046,1.55,1.80364
43,0,-0.640351,1.76789,9.26445,-16.3314,-2.77343,-6.56665,17.2048,1.5491,1.81699
44,0,-0.664442,1.76929,9.28573,-16.3052,-2.7784,-6.57498,17.2039,1.54775,1.83061
45,0,-0.692525,1.77053,9.30593,-16.2742,-2.78248,-6.58269,17.202,1.5461,1.84423
46,0,-0.724976,1.77163,9.32481,-16.2385,-2.78549,-6.58982,17.1997,1.54429,1.85756
47,0,-0.762421,1.77259,9.34201,-16.1978,-2.78714,-6.59632,17.1973,1.54247,1.87033
48,0,-0.805599,1.77345,9.35696,-16.1518,-2.78709,-6.6019,17.1951,1.54079,1.88229
49,0,-0.85537,1.77436,9.36907,-16.0998,-2.78509,-6.6062,17.1932,1.53938,1.89326
50,0,-0.912878,1.77562,9.37811,-16.0408,-2.78105,-6.60914,17.1918,1.53838,1.90308
51,0,-0.979701,1.77762,9.38428,-15.973,-2.77507,-6.61105,17.1909,1.53788,1.91163
52,0,-1.0578,1.7809,9.38795,-15.8946,-2.76744,-6.61233,17.1904,1.53796,1.91885
53,0,-1.14927,1.78619,9.38926,-15.8035,-2.75857,-6.61311,17.1906,1.53863,1.92472
54,0,-1.2563,1.79428,9.38783,-15.6976,-2.74884,-6.61295,17.1915,1.53989,1.92922
55,0,-1.38127,1.80583,9.38289,-15.5743,-2.73839,-6.61105,17.1932,1.54168,1.93244
56,0,-1.52704,1.82111,9.37354,-15.4305,-2.72694,-6.60654,17.1952,1.54386,1.93455
57,0,-1.69699,1.84012,9.35921,-15.2622,-2.71398,-6.59895,17.197,1.54624,1.93578
58,0,-1.8949,1.86285,9.34003,-15.0649,-2.69912,-6.58851,17.1978,1.54857,1.93637
59,0,-2.12455,1.88936,9.31681,-14.834,-2.68228,-6.57609,17.1968,1.55062,1.93656
60,0,-2.38937,1.91961,9.29052,-14.5655,-2.66342,-6.56265,17.1935,1.55212,1.93664
61,0,-2.69229,1.95326,9.2618,-14.2561,-2.64218,-6.5488,17.1875,1.55281,1.93695
62,0,-3.03554,1.98973,9.23102,-13.9034,-2.618,-6.53479,17.1786,1.55253,1.93789
63,0,-3.42084,2.02852,9.19855,-13.5059,-2.59035,-6.52085,17.1669,1.55125,1.93984
64,0,-3.8495,2.06923,9.16481,-13.0623,-2.55872,-6.50728,17.1523,1.54906,1.94306
65,0,-4.32242,2.11132,9.13008,-12.5721,-2.5225,-6.49433,17.1352,1.5461,1.94771
66,0,-4.84,2.15414,9.09433,-12.0352,-2.481,-6.48195,17.1158,1.54248,1.95388
67,0,-5.40207,2.19719,9.0572,-11.452,-2.43368,-6.46975,17.0942,1.53829,1.96164
68,0,-6.00808,2.24016,9.01817,-10.8238,-2.38026,-6.45718,17.071,1.53364,1.97088
69,0,-6.65749,2.28277,8.97685,-10.1518,-2.3203,-6.44406,17.0469,1.5288,1.98128
70,0,-7.35017,2.32439,8.93323,-9.43702,-2.25296,-6.43074,17.0225,1.5242,1.99233
71,0,-8.08653,2.36424,8.88764,-8.67989,-2.17718,-6.41795,16.9986,1.52024,2.00352
72,0,-8.86733,2.40151,8.84054,-7.88011,-2.09207,-6.40624,16.9754,1.51708,2.0146
73,0,-9.69364,2.43538,8.79238,-7.03662,-1.99683,-6.39568,16.9529,1.51461,2.0258
74,0,-10.5665,2.46462,8.74341,-6.14813,-1.89026,-6.38595,16.9307,1.51271,2.03743
75,0,-11.4866,2.48745,8.69351,-5.21396,-1.77044,-6.37658,16.9085,1.51148,2.04957
76,0,-12.4536,2.50183,8.64201,-4.23453,-1.6353,-6.36656,16.886,1.51106,2.06206
77,0,-13.4657,2.50578,8.58762,-3.21166,-1.48324,-6.35415,16.8629,1.51141,2.07471
78,0,-14.5197,2.49752,8.5287,-2.14882,-1.31335,-6.33699,16.8395,1.51236,2.08729
79,0,-15.6111,2.47531,8.46345,-1.05122,-1.12519,-6.31249,16.8163,1.51365,2.0995
80,0,-16.7344,2.43748,8.39009,0.0743999,-0.918765,-6.27787,16.7942,1.51504,2.11109
81,0,-17.883,2.38246,8.30706,1.22035,-0.69446,-6.23035,16.7747,1.51631,2.12192
