Model Outputs
100
,,Sub3:LHeadAngles,,,Sub3:LNeckAngles,,,Sub3:LThoraxAngles,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,deg,deg,deg,deg,deg,deg,deg,deg,deg
1,0,-4.91573,-0.777869,0.083196,6.28244,0.866997,-2.97311,-1.36706,0.0848367,-2.97559
2,0,-4.91023,-0.764514,0.107249,6.28089,0.859499,-2.98986,-1.37134,0.0880072,-2.96696
3,0,-4.90891,-0.756675,0.119835,6.28468,0.856827,-2.99562,-1.37662,0.0917675,-2.95941
4,0,-4.91224,-0.755038,0.120134,6.29401,0.859832,-2.99074,-1.38262,0.0963764,-2.95418
5,0,-4.91925,-0.758021,0.111882,6.30732,0.867398,-2.97937,-1.38879,0.10188,-2.95152
6,0,-4.92899,-0.764151,0.0983112,6.32288,0.878179,-2.96428,-1.39444,0.108043,-2.9508
7,0,-4.94074,-0.77246,0.0814127,6.33937,0.8911,-2.94655,-1.39895,0.114542,-2.95099
8,0,-4.95354,-0.781393,0.0642295,6.3551,0.904393,-2.92845,-1.40165,0.120819,-2.95116
9,0,-4.96639,-0.789234,0.0499822,6.36848,0.915925,-2.91291,-1.402,0.126099,-2.95081
10,0,-4.97886,-0.795125,0.0400501,6.37904,0.924431,-2.90135,-1.39997,0.129822,-2.9499
11,0,-4.99098,-0.79907,0.0341163,6.38735,0.929808,-2.89361,-1.39607,0.131917,-2.94861
12,0,-5.00305,-0.801478,0.0311296,6.39444,0.932744,-2.88892,-1.39106,0.132782,-2.94725
13,0,-5.01536,-0.802881,0.029835,6.40138,0.934299,-2.88639,-1.38568,0.133086,-2.94625
14,0,-5.02806,-0.80378,0.029061,6.40889,0.935376,-2.88511,-1.38048,0.133362,-2.94595
15,0,-5.04101,-0.804546,0.0279767,6.41692,0.936359,-2.88426,-1.37555,0.133715,-2.94637
16,0,-5.05372,-0.805328,0.0262474,6.42463,0.937203,-2.88331,-1.37051,0.133987,-2.94733
17,0,-5.0655,-0.806064,0.0239688,6.43088,0.937698,-2.88212,-1.36494,0.134015,-2.94858
18,0,-5.07563,-0.806619,0.02151,6.43465,0.937601,-2.88085,-1.35852,0.133648,-2.94987
19,0,-5.08362,-0.806897,0.0193915,6.43528,0.936732,-2.87985,-1.35114,0.132743,-2.95102
20,0,-5.08923,-0.806846,0.018116,6.4327,0.935068,-2.87957,-1.34292,0.131271,-2.95196
21,0,-5.09266,-0.806418,0.0179695,6.42748,0.932834,-2.8803,-1.33427,0.129473,-2.95272
22,0,-5.09452,-0.805632,0.0189305,6.42066,0.93056,-2.882,-1.32561,0.127866,-2.95328
23,0,-5.09573,-0.804677,0.0206811,6.41297,0.928939,-2.88428,-1.31675,0.12699,-2.95361
24,0,-5.09726,-0.803877,0.0227145,6.40416,0.928486,-2.88662,-1.30643,0.127096,-2.95372
25,0,-5.09994,-0.803508,0.024554,6.39334,0.929337,-2.88865,-1.29297,0.128096,-2.95372
26,0,-5.10425,-0.803743,0.0259358,6.38027,0.931306,-2.89015,-1.27561,0.129664,-2.95369
27,0,-5.11029,-0.804743,0.026791,6.36625,0.934051,-2.8909,-1.25556,0.131304,-2.95351
28,0,-5.11776,-0.806696,0.0271241,6.35376,0.937309,-2.89059,-1.23561,0.13257,-2.95291
29,0,-5.12602,-0.809706,0.0270121,6.34503,0.941099,-2.88906,-1.21861,0.13337,-2.9517
30,0,-5.13429,-0.813699,0.0266847,6.34066,0.945635,-2.88656,-1.20596,0.133967,-2.94991
31,0,-5.14187,-0.818462,0.0264774,6.33986,0.951041,-2.88367,-1.19756,0.13466,-2.94773
32,0,-5.14821,-0.823797,0.0266294,6.3415,0.957269,-2.88083,-1.19287,0.13557,-2.94536
33,0,-5.15302,-0.829587,0.0271402,6.34459,0.964163,-2.87822,-1.19115,0.136656,-2.94292
34,0,-5.15629,-0.835693,0.0278218,6.34817,0.971432,-2.87577,-1.19145,0.137785,-2.94052
35,0,-5.15822,-0.841882,0.0283897,6.35176,0.978665,-2.87334,-1.19311,0.138807,-2.93826
36,0,-5.15918,-0.847938,0.028484,6.35594,0.985497,-2.87055,-1.19632,0.139617,-2.93611
37,0,-5.15964,-0.853714,0.0277752,6.36232,0.991723,-2.86689,-1.20222,0.14019,-2.93389
