Model Outputs
100
,,Sub1:LHeadAngles,,,Sub1:LNeckAngles,,,Sub1:LThoraxAngles,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,deg,deg,deg,deg,deg,deg,deg,deg,deg
1,0,3.87037,1.52706,1.57461,-2.58074,-0.857503,-0.308026,-1.26709,0.739198,1.19577
2,0,3.86757,1.51832,1.57583,-2.57629,-0.848599,-0.311864,-1.26895,0.739305,1.19367
3,0,3.86515,1.50827,1.57763,-2.57155,-0.838751,-0.316897,-1.27151,0.739068,1.19103
4,0,3.86377,1.49782,1.58005,-2.56723,-0.829031,-0.322908,-1.27469,0.738339,1.18802
5,0,3.86403,1.48782,1.58294,-2.5641,-0.820386,-0.329477,-1.27827,0.737034,1.18489
6,0,3.86629,1.47877,1.586,-2.56283,-0.813311,-0.33603,-1.28196,0.735171,1.18184
7,0,3.87073,1.47079,1.58874,-2.56392,-0.807803,-0.341973,-1.28542,0.732867,1.17897
8,0,3.87733,1.46382,1.59073,-2.56766,-0.803604,-0.346857,-1.28837,0.730287,1.17629
9,0,3.88592,1.45777,1.59168,-2.5741,-0.800462,-0.350455,-1.29061,0.727596,1.17374
10,0,3.8962,1.45263,1.59147,-2.58307,-0.7982,-0.352705,-1.29198,0.724949,1.17127
11,0,3.90766,1.44837,1.59015,-2.59416,-0.796631,-0.353641,-1.29241,0.722493,1.16892
12,0,3.91967,1.44486,1.58782,-2.60677,-0.795509,-0.353394,-1.29188,0.720344,1.16667
13,0,3.93155,1.44195,1.5846,-2.6201,-0.794586,-0.35222,-1.2905,0.718558,1.16441
14,0,3.94262,1.4394,1.58057,-2.63324,-0.793648,-0.350451,-1.28851,0.717112,1.16193
15,0,3.9522,1.43691,1.57581,-2.64518,-0.79245,-0.348359,-1.28624,0.715913,1.15907
16,0,3.95957,1.43407,1.57037,-2.65492,-0.790724,-0.346033,-1.28401,0.714802,1.15584
17,0,3.96415,1.4306,1.56431,-2.66164,-0.788393,-0.343364,-1.28201,0.713565,1.15243
18,0,3.96558,1.42659,1.55776,-2.66488,-0.785754,-0.340175,-1.28034,0.711981,1.14919
19,0,3.96379,1.42247,1.55106,-2.66457,-0.783403,-0.33644,-1.27901,0.709893,1.14643
20,0,3.95904,1.41881,1.54457,-2.66092,-0.781991,-0.332392,-1.27802,0.707255,1.14426
21,0,3.95181,1.41615,1.53866,-2.65442,-0.782027,-0.328423,-1.27737,0.704115,1.14262
22,0,3.94275,1.41483,1.53357,-2.64571,-0.783818,-0.324923,-1.27704,0.700544,1.14133
23,0,3.93262,1.41497,1.5295,-2.63563,-0.787507,-0.322164,-1.27694,0.69655,1.14028
24,0,3.92219,1.41644,1.52654,-2.62515,-0.793067,-0.320285,-1.27688,0.692056,1.13941
25,0,3.91221,1.4189,1.52463,-2.61529,-0.800255,-0.319304,-1.2766,0.686992,1.13862
26,0,3.90338,1.42194,1.52352,-2.60692,-0.808613,-0.319142,-1.27594,0.681404,1.13775
27,0,3.89626,1.42516,1.52294,-2.60074,-0.817504,-0.319646,-1.27477,0.675549,1.13668
28,0,3.89123,1.42823,1.52272,-2.5973,-0.826034,-0.320485,-1.27297,0.669994,1.13556
29,0,3.88847,1.43082,1.52277,-2.59697,-0.832995,-0.321044,-1.27036,0.665611,1.13494
30,0,3.88784,1.43254,1.52305,-2.59964,-0.83718,-0.320688,-1.26694,0.663232,1.13542
31,0,3.88895,1.43311,1.52348,-2.60452,-0.83799,-0.319246,-1.26315,0.663136,1.13714
32,0,3.89116,1.43245,1.52384,-2.61024,-0.835665,-0.31702,-1.2597,0.664959,1.13961
33,0,3.89372,1.43073,1.52387,-2.61532,-0.830993,-0.314355,-1.2573,0.668038,1.14225
34,0,3.89586,1.42826,1.52324,-2.61857,-0.824908,-0.311401,-1.25635,0.671716,1.1446
35,0,3.89693,1.42539,1.52169,-2.61931,-0.818235,-0.308179,-1.25688,0.675466,1.1464
36,0,3.8966,1.42235,1.51908,-2.61742,-0.811509,-0.304623,-1.25864,0.678985,1.14753
37,0,3.89494,1.41924,1.51533,-2.6134,-0.804894,-0.300567,-1.26122,0.682217,1.1481
38,0,3.89246,1.41605,1.51051,-2.60814,-0.798304,-0.295764,-1.26423,0.685264,1.14836
39,0,3.88995,1.41279,1.50472,-2.6028,-0.791657,-0.289966,-1.2673,0.688255,1.14868
40,0,3.88846,1.40958,1.49813,-2.59867,-0.785027,-0.283001,-1.27018,0.691276,1.14932
41,0,3.88901,1.40656,1.49087,-2.59696,-0.778572,-0.274815,-1.2727,0.694331,1.15043
42,0,3.89237,1.40373,1.48301,-2.59848,-0.772416,-0.265459,-1.27479,0.697337,1.15203
43,0,3.89894,1.40107,1.47467,-2.60356,-0.766688,-0.255156,-1.27653,0.700148,1.154
44,0,3.90879,1.39865,1.46605,-2.6122,-0.76161,-0.244395,-1.27797,0.702616,1.15605
45,0,3.92182,1.39666,1.45745,-2.62425,-0.757427,-0.233895,-1.27916,0.704702,1.15775
46,0,3.9379,1.39535,1.44923,-2.63955,-0.754298,-0.224401,-1.28012,0.706507,1.1587
47,0,3.95691,1.39493,1.44179,-2.65798,-0.752357,-0.216568,-1.28085,0.708127,1.15865
48,0,3.9789,1.39556,1.43566,-2.67958,-0.751813,-0.210897,-1.28132,0.709535,1.15762
49,0,4.00399,1.39734,1.43134,-2.70446,-0.752885,-0.207634,-1.28157,0.710633,1.15585
50,0,4.03219,1.40023,1.42912,-2.73248,-0.755631,-0.206731,-1.28172,0.711344,1.15367
51,0,4.06315,1.404,1.429,-2.76303,-0.759823,-0.207935,-1.28204,0.711642,1.15138
52,0,4.0961,1.4082,1.43075,-2.79498,-0.764965,-0.210891,-1.2829,0.711549,1.14914
53,0,4.12994,1.41242,1.43401,-2.82683,-0.770532,-0.21521,-1.28472,0.711118,1.14704
54,0,4.16346,1.41645,1.43838,-2.85698,-0.776185,-0.220526,-1.28792,0.710423,1.1451
55,0,4.19558,1.42027,1.44345,-2.88401,-0.781755,-0.22649,-1.29282,0.709575,1.14331
56,0,4.22537,1.42398,1.44888,-2.90681,-0.78714,-0.232743,-1.29962,0.70871,1.1417
57,0,4.25218,1.4276,1.45439,-2.92467,-0.792224,-0.238911,-1.30837,0.70795,1.14038
58,0,4.27569,1.43105,1.45971,-2.93744,-0.796854,-0.244587,-1.31893,0.707347,1.1395
59,0,4.29609,1.43413,1.46452,-2.94562,-0.800849,-0.249306,-1.331,0.70687,1.13921
60,0,4.31405,1.43652,1.46847,-2.9504,-0.80402,-0.252559,-1.34406,0.706402,1.13965
61,0,4.33062,1.43777,1.47122,-2.95341,-0.806102,-0.253811,-1.35752,0.705782,1.141
62,0,4.34702,1.43731,1.47255,-2.9565,-0.806674,-0.252623,-1.37081,0.704898,1.14345
63,0,4.36448,1.43463,1.47245,-2.96136,-0.805231,-0.248883,-1.38345,0.70377,1.1471
64,0,4.3841,1.4294,1.47131,-2.96939,-0.801412,-0.24301,-1.39515,0.702497,1.15189
65,0,4.40685,1.42162,1.46991,-2.98168,-0.795222,-0.23593,-1.40578,0.701146,1.15768
66,0,4.4336,1.41165,1.46923,-2.99901,-0.787107,-0.228816,-1.41542,0.699685,1.16418
67,0,4.46506,1.40009,1.47004,-3.02193,-0.777814,-0.222719,-1.42419,0.698029,1.17112
68,0,4.50171,1.38759,1.47279,-3.0508,-0.76807,-0.218232,-1.4322,0.696136,1.17828
69,0,4.54382,1.37463,1.4775,-3.0859,-0.75833,-0.215418,-1.4394,0.694053,1.18562
70,0,4.59137,1.36152,1.48401,-3.12733,-0.748791,-0.21408,-1.44571,0.691872,1.19313
71,0,4.64424,1.3485,1.49205,-3.17497,-0.739601,-0.21403,-1.4511,0.689675,1.20073
72,0,4.70237,1.33587,1.50131,-3.22872,-0.731006,-0.215088,-1.45561,0.687519,1.2083
73,0,4.76586,1.32399,1.51151,-3.28866,-0.723314,-0.217037,-1.45927,0.68544,1.21573
74,0,4.83502,1.31315,1.52244,-3.35502,-0.716788,-0.219768,-1.46213,0.683457,1.22291
75,0,4.91023,1.30345,1.53408,-3.42801,-0.711563,-0.223415,-1.46439,0.681551,1.22968
76,0,4.99188,1.29477,1.54644,-3.5077,-0.707559,-0.228244,-1.46635,0.679688,1.23578
77,0,5.08028,1.28683,1.55941,-3.59406,-0.704513,-0.234331,-1.46837,0.677856,1.24104
