Trajectories
100
,,Sub6:LFHD,,,Sub6:RFHD,,,Sub6:LBHD,,,Sub6:RBHD,,,Sub6:C7,,,Sub6:T10,,,Sub6:CLAV,,,Sub6:STRN,,,Sub6:LSHO,,,Sub6:RSHO,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,110.086823,331.191376,1302.820923,-0.703737,326.305145,1306.975342,132.943451,472.414276,1255.924316,-29.947355,465.874847,1256.304199,53.767281,506.984833,1117.143799,49.371780,554.393250,872.528137,47.320930,363.337921,1054.774048,50.598701,325.261902,905.006592,242.389465,430.514679,1060.300537,-137.107117,424.491974,1064.350708
2,0,110.088463,331.161591,1302.805176,-0.733792,326.268311,1306.967407,132.967026,472.391083,1255.948730,-29.924110,465.871185,1256.314575,53.784733,506.994354,1117.145752,49.384964,554.389221,872.524170,47.335339,363.349274,1054.782959,50.609318,325.322327,905.017639,242.406525,430.513367,1060.312378,-137.091782,424.497864,1064.368042
3,0,110.093025,331.126282,1302.782837,-0.749173,326.232269,1306.949341,132.998474,472.362579,1255.974976,-29.893484,465.867493,1256.327026,53.805378,507.006348,1117.147705,49.401558,554.385254,872.518311,47.353138,363.363403,1054.791748,50.624950,325.340363,905.039917,242.427643,430.511566,1060.325684,-137.073318,424.507477,1064.388550
4,0,110.102135,331.088287,1302.753418,-0.742049,326.201202,1306.920654,133.037292,472.330536,1255.999634,-29.856119,465.863892,1256.341064,53.827618,507.020538,1117.149048,49.420807,554.381958,872.510315,47.373245,363.379639,1054.798828,50.645237,325.306458,905.072754,242.451828,430.508972,1060.338257,-137.052811,424.521057,1064.410400
5,0,110.117683,331.050598,1302.717163,-0.708842,326.177155,1306.882324,133.082535,472.297241,1256.019409,-29.812977,465.859924,1256.355957,53.849983,507.036194,1117.149902,49.441601,554.380249,872.500183,47.394314,363.396851,1054.803345,50.668591,325.231323,905.111755,242.477859,430.505066,1060.348877,-137.031357,424.538330,1064.432251
6,0,110.141853,331.015961,1302.674805,-0.650499,326.159485,1306.838135,133.133057,472.265015,1256.031250,-29.765039,465.854736,1256.371216,53.871700,507.052765,1117.151367,49.462627,554.380493,872.488037,47.414989,363.414001,1054.804810,50.692757,325.137604,905.151123,242.504807,430.499115,1060.356201,-137.010239,424.558624,1064.452026
7,0,110.177010,330.986267,1302.627075,-0.571840,326.145233,1306.792480,133.187851,472.235931,1256.033447,-29.713268,465.847534,1256.386597,53.892525,507.069641,1117.154297,49.482563,554.383118,872.474548,47.434097,363.429962,1054.803955,50.715599,325.045319,905.186768,242.531784,430.490448,1060.359619,-136.990463,424.580658,1064.469360
8,0,110.225578,330.962738,1302.574829,-0.479474,326.130310,1306.750610,133.246094,472.211853,1256.024780,-29.658535,465.837585,1256.402344,53.912525,507.086517,1117.159424,49.500385,554.388367,872.460449,47.450726,363.443878,1054.801636,50.735435,324.964630,905.217712,242.558182,430.478516,1060.359497,-136.972839,424.603516,1064.483643
9,0,110.289917,330.946167,1302.519043,-0.378690,326.111053,1306.716431,133.307373,472.194214,1256.005615,-29.601549,465.824249,1256.419800,53.932026,507.103455,1117.167114,49.515522,554.396301,872.446777,47.464191,363.455048,1054.798462,50.751038,324.898254,905.244690,242.583374,430.462616,1060.356934,-136.957825,424.626282,1064.496094
10,0,110.372231,330.936523,1302.460938,-0.271811,326.085266,1306.692749,133.371475,472.184082,1255.975952,-29.542696,465.806488,1256.440796,53.951462,507.119965,1117.177979,49.527809,554.406677,872.434570,47.474152,363.462952,1054.795776,50.761639,324.844971,905.269348,242.606857,430.442291,1060.353760,-136.945618,424.648285,1064.507935
11,0,110.474556,330.933167,1302.401245,-0.158446,326.052032,1306.680908,133.438461,472.182037,1255.936523,-29.481817,465.783112,1256.467529,53.971210,507.134674,1117.190674,49.537186,554.418945,872.424744,47.480549,363.467194,1054.793457,50.767128,324.802246,905.292603,242.628235,430.416962,1060.351807,-136.936218,424.668579,1064.520874
12,0,110.598701,330.934814,1302.340942,-0.035948,326.011414,1306.681763,133.508438,472.187927,1255.887573,-29.418060,465.753021,1256.501953,53.991325,507.145813,1117.203857,49.543533,554.432190,872.417969,47.483608,363.467621,1054.792114,50.767952,324.766998,905.314941,242.647324,430.385956,1060.352783,-136.929352,424.685944,1064.536377
13,0,110.746117,330.940125,1302.281250,0.100324,325.964294,1306.694458,133.581604,472.201263,1255.829956,-29.349930,465.714752,1256.544800,54.011372,507.151062,1117.215332,49.546623,554.445862,872.414917,47.483784,363.464447,1054.791870,50.764919,324.735931,905.335876,242.664215,430.348572,1060.358154,-136.924454,424.698883,1064.555420
14,0,110.917694,330.947815,1302.221802,0.255931,325.911926,1306.718262,133.658554,472.221008,1255.763672,-29.275620,465.667114,1256.596558,54.030342,507.148926,1117.223511,49.546253,554.459290,872.415283,47.481613,363.457733,1054.792480,50.758877,324.706268,905.354919,242.678940,430.304199,1060.368042,-136.921051,424.705719,1064.578613
15,0,111.113754,330.957458,1302.161133,0.435662,325.855103,1306.751709,133.740387,472.246307,1255.688965,-29.193489,465.609131,1256.657471,54.047028,507.138916,1117.227783,49.542400,554.471863,872.418884,47.477444,363.447601,1054.794434,50.750511,324.675690,905.371338,242.691284,430.252655,1060.381836,-136.918839,424.704987,1064.606445
16,0,111.334213,330.969604,1302.096924,0.642668,325.794006,1306.794434,133.828384,472.276337,1255.606201,-29.102350,465.540039,1256.727661,54.061012,507.121979,1117.230103,49.535320,554.483459,872.424927,47.471272,363.433929,1054.797607,50.740208,324.642761,905.385132,242.700806,430.194366,1060.398071,-136.918045,424.696136,1064.638062
17,0,111.578987,330.985107,1302.026489,0.878825,325.728577,1306.845337,133.923691,472.310638,1255.514404,-29.001514,465.459595,1256.807495,54.073433,507.099091,1117.232178,49.525452,554.494263,872.432617,47.462757,363.416443,1054.802734,50.728035,324.606262,905.396606,242.707062,430.130463,1060.415527,-136.919037,424.679596,1064.672974
18,0,111.848419,331.004913,1301.947876,1.145292,325.658386,1306.903809,134.026932,472.349335,1255.412476,-28.890770,465.367432,1256.896729,54.086510,507.070251,1117.235229,49.513344,554.504150,872.441223,47.451359,363.394989,1054.809937,50.713882,324.565216,905.406738,242.709747,430.062286,1060.432495,-136.922394,424.656860,1064.709961
